Source,Destination,Protocol,SrcPort,DstPort,DataSize,Duration
192.168.77.110,192.168.77.230,6,80,1435,58,0.001000
192.168.77.110,192.168.77.230,6,80,1438,58,0.001000
192.168.77.110,192.168.77.230,6,80,1437,58,0.001000
192.168.77.110,192.168.77.230,6,80,1439,58,0.001000
192.168.77.110,192.168.77.230,6,80,1440,58,0.001000
192.168.77.110,192.168.77.230,6,80,1441,58,0.001000
192.168.77.110,192.168.77.230,6,80,1442,58,0.001000
192.168.77.110,192.168.77.230,6,80,1443,58,0.001000
192.168.77.110,192.168.77.230,6,80,1444,58,0.001000
192.168.77.110,192.168.77.230,6,80,1446,58,0.001000
192.168.77.110,192.168.77.230,6,80,1448,58,0.001000
192.168.77.110,192.168.77.230,6,80,1445,58,0.001000
192.168.77.110,192.168.77.230,6,80,1447,58,0.001000
192.168.77.110,192.168.77.230,6,80,1450,58,0.001000
192.168.77.110,192.168.77.230,6,80,1449,58,0.001000
192.168.77.110,192.168.77.230,6,80,1452,58,0.001000
192.168.77.110,192.168.77.230,6,80,1454,58,0.001000
192.168.77.110,192.168.77.230,6,80,1451,58,0.001000
192.168.77.110,192.168.77.230,6,80,1456,58,0.001000
192.168.77.110,192.168.77.230,6,80,1453,58,0.001000
192.168.77.110,192.168.77.230,6,80,1455,58,0.001000
192.168.77.110,192.168.77.230,6,80,1458,58,0.001000
192.168.77.110,192.168.77.230,6,80,1457,58,0.001000
192.168.77.110,192.168.77.230,6,80,1460,58,0.001000
192.168.77.110,192.168.77.230,6,80,1459,58,0.001000
192.168.77.110,192.168.77.230,6,80,1461,58,0.001000
192.168.77.110,192.168.77.230,6,80,1462,58,0.001000
192.168.77.110,192.168.77.230,6,80,1464,58,0.001000
192.168.77.110,192.168.77.230,6,80,1463,58,0.001000
192.168.77.110,192.168.77.230,6,80,1465,58,0.001000
192.168.77.110,192.168.77.230,6,80,1466,58,0.001000
192.168.77.110,192.168.77.230,6,80,1468,58,0.001000
192.168.77.110,192.168.77.230,6,80,1470,58,0.001000
192.168.77.230,192.168.77.110,6,1489,80,60,0.001000
192.168.77.230,192.168.77.110,6,1490,80,60,0.001000
192.168.77.230,192.168.77.110,6,1491,80,60,0.001000
192.168.77.230,192.168.77.110,6,1492,80,60,0.001000
192.168.77.230,192.168.77.110,6,1493,80,60,0.001000
192.168.77.230,192.168.77.110,6,1494,80,60,0.001000
192.168.77.230,192.168.77.110,6,1495,80,60,0.001000
192.168.77.230,192.168.77.110,6,1496,80,60,0.001000
192.168.77.230,192.168.77.110,6,1497,80,60,0.001000
192.168.77.230,192.168.77.110,6,1498,80,60,0.001000
192.168.77.230,192.168.77.110,6,1499,80,60,0.001000
192.168.77.230,192.168.77.110,6,1500,80,60,0.001000
192.168.77.230,192.168.77.110,6,1501,80,60,0.001000
192.168.77.230,192.168.77.110,6,1502,80,60,0.001000
192.168.77.230,192.168.77.110,6,1503,80,60,0.001000
192.168.77.230,192.168.77.110,6,1504,80,60,0.001000
192.168.77.230,192.168.77.110,6,1505,80,60,0.001000
192.168.77.230,192.168.77.110,6,1506,80,60,0.001000
192.168.77.230,192.168.77.110,6,1507,80,60,0.001000
192.168.77.230,192.168.77.110,6,1508,80,60,0.001000
192.168.77.230,192.168.77.110,6,1509,80,60,0.001000
192.168.77.230,192.168.77.110,6,1510,80,60,0.001000
192.168.77.230,192.168.77.110,6,1511,80,60,0.001000
192.168.77.230,192.168.77.110,6,1512,80,60,0.001000
192.168.77.230,192.168.77.110,6,1513,80,60,0.001000
192.168.77.230,192.168.77.110,6,1514,80,60,0.001000
192.168.77.230,192.168.77.110,6,1515,80,60,0.001000
192.168.77.230,192.168.77.110,6,1516,80,60,0.001000
192.168.77.230,192.168.77.110,6,1517,80,60,0.001000
192.168.77.230,192.168.77.110,6,1518,80,60,0.001000
192.168.77.230,192.168.77.110,6,1519,80,60,0.001000
192.168.77.230,192.168.77.110,6,1520,80,60,0.001000
192.168.77.230,192.168.77.110,6,1521,80,60,0.001000
192.168.77.230,192.168.77.110,6,1522,80,60,0.001000
192.168.77.230,192.168.77.110,6,1523,80,60,0.001000
192.168.77.230,192.168.77.110,6,1524,80,60,0.001000
192.168.77.230,192.168.77.110,6,1525,80,60,0.001000
192.168.77.230,192.168.77.110,6,1526,80,60,0.001000
192.168.77.230,192.168.77.110,6,1527,80,60,0.001000
192.168.77.230,192.168.77.110,6,1528,80,60,0.001000
192.168.77.230,192.168.77.110,6,1529,80,60,0.001000
192.168.77.230,192.168.77.110,6,1530,80,60,0.001000
192.168.77.230,192.168.77.110,6,1531,80,60,0.001000
192.168.77.230,192.168.77.110,6,1532,80,60,0.001000
192.168.77.230,192.168.77.110,6,1533,80,60,0.001000
192.168.77.230,192.168.77.110,6,1534,80,60,0.001000
192.168.77.230,192.168.77.110,6,1535,80,60,0.001000
192.168.77.230,192.168.77.110,6,1536,80,60,0.001000
192.168.77.230,192.168.77.110,6,1537,80,60,0.001000
192.168.77.230,192.168.77.110,6,1538,80,60,0.001000
192.168.77.230,192.168.77.110,6,1539,80,60,0.001000
192.168.77.230,192.168.77.110,6,1540,80,60,0.001000
192.168.77.230,192.168.77.110,6,1541,80,60,0.001000
192.168.77.230,192.168.77.110,6,1542,80,60,0.001000
192.168.77.230,192.168.77.110,6,1543,80,60,0.001000
192.168.77.230,192.168.77.110,6,1544,80,60,0.001000
192.168.77.230,192.168.77.110,6,1545,80,60,0.001000
192.168.77.230,192.168.77.110,6,1546,80,60,0.001000
192.168.77.230,192.168.77.110,6,1547,80,60,0.001000
192.168.77.230,192.168.77.110,6,1548,80,60,0.001000
192.168.77.230,192.168.77.110,6,1549,80,60,0.001000
192.168.77.230,192.168.77.110,6,1550,80,60,0.001000
192.168.77.230,192.168.77.110,6,1551,80,60,0.001000
192.168.77.230,192.168.77.110,6,1552,80,60,0.001000
192.168.77.110,192.168.77.230,6,80,1467,58,0.001000
192.168.77.110,192.168.77.230,6,80,1469,58,0.001000
192.168.77.110,192.168.77.230,6,80,1472,58,0.001000
192.168.77.110,192.168.77.230,6,80,1471,58,0.001000
192.168.77.110,192.168.77.230,6,80,1473,58,0.001000
192.168.77.110,192.168.77.230,6,80,1474,58,0.001000
192.168.77.110,192.168.77.230,6,80,1476,58,0.001000
192.168.77.110,192.168.77.230,6,80,1475,58,0.001000
192.168.77.110,192.168.77.230,6,80,1477,58,0.001000
192.168.77.110,192.168.77.230,6,80,1478,58,0.001000
192.168.77.110,192.168.77.230,6,80,1480,58,0.001000
192.168.77.110,192.168.77.230,6,80,1479,58,0.001000
192.168.77.110,192.168.77.230,6,80,1482,58,0.001000
192.168.77.110,192.168.77.230,6,80,1484,58,0.001000
192.168.77.110,192.168.77.230,6,80,1481,58,0.001000
192.168.77.110,192.168.77.230,6,80,1483,58,0.001000
192.168.77.110,192.168.77.230,6,80,1485,58,0.001000
192.168.77.110,192.168.77.230,6,80,1486,58,0.001000
192.168.77.110,192.168.77.230,6,80,1488,58,0.001000
192.168.77.110,192.168.77.230,6,80,1487,58,0.001000
192.168.77.110,192.168.77.230,6,80,1489,58,0.001000
192.168.77.110,192.168.77.230,6,80,1490,58,0.001000
192.168.77.110,192.168.77.230,6,80,1491,58,0.001000
192.168.77.110,192.168.77.230,6,80,1493,58,0.001000
192.168.77.110,192.168.77.230,6,80,1495,58,0.001000
192.168.77.110,192.168.77.230,6,80,1492,58,0.001000
192.168.77.110,192.168.77.230,6,80,1494,58,0.001000
192.168.77.110,192.168.77.230,6,80,1496,58,0.001000
192.168.77.110,192.168.77.230,6,80,1497,58,0.001000
192.168.77.110,192.168.77.230,6,80,1498,58,0.001000
192.168.77.110,192.168.77.230,6,80,1500,58,0.001000
192.168.77.110,192.168.77.230,6,80,1499,58,0.001000
192.168.77.110,192.168.77.230,6,80,1502,58,0.001000
192.168.77.110,192.168.77.230,6,80,1501,58,0.001000
192.168.77.110,192.168.77.230,6,80,1503,58,0.001000
192.168.77.110,192.168.77.230,6,80,1504,58,0.001000
192.168.77.110,192.168.77.230,6,80,1506,58,0.001000
192.168.77.110,192.168.77.230,6,80,1505,58,0.001000
192.168.77.110,192.168.77.230,6,80,1508,58,0.001000
192.168.77.110,192.168.77.230,6,80,1507,58,0.001000
192.168.77.110,192.168.77.230,6,80,1510,58,0.001000
192.168.77.110,192.168.77.230,6,80,1512,58,0.001000
192.168.77.110,192.168.77.230,6,80,1509,58,0.001000
192.168.77.110,192.168.77.230,6,80,1511,58,0.001000
192.168.77.110,192.168.77.230,6,80,1514,58,0.001000
192.168.77.110,192.168.77.230,6,80,1513,58,0.001000
192.168.77.110,192.168.77.230,6,80,1515,58,0.001000
192.168.77.110,192.168.77.230,6,80,1516,58,0.001000
192.168.77.110,192.168.77.230,6,80,1517,58,0.001000
192.168.77.110,192.168.77.230,6,80,1518,58,0.001000
192.168.77.110,192.168.77.230,6,80,1519,58,0.001000
192.168.77.110,192.168.77.230,6,80,1520,58,0.001000
192.168.77.110,192.168.77.230,6,80,1522,58,0.001000
192.168.77.110,192.168.77.230,6,80,1524,58,0.001000
192.168.77.110,192.168.77.230,6,80,1521,58,0.001000
192.168.77.110,192.168.77.230,6,80,1523,58,0.001000
192.168.77.110,192.168.77.230,6,80,1525,58,0.001000
192.168.77.110,192.168.77.230,6,80,1526,58,0.001000
192.168.77.110,192.168.77.230,6,80,1528,58,0.001000
192.168.77.110,192.168.77.230,6,80,1527,58,0.001000
192.168.77.110,192.168.77.230,6,80,1530,58,0.001000
192.168.77.110,192.168.77.230,6,80,1529,58,0.001000
192.168.77.110,192.168.77.230,6,80,1531,58,0.001000
192.168.77.110,192.168.77.230,6,80,1533,58,0.001000
192.168.77.230,192.168.77.110,6,1553,80,60,0.001000
192.168.77.230,192.168.77.110,6,1554,80,60,0.001000
192.168.77.230,192.168.77.110,6,1555,80,60,0.001000
192.168.77.230,192.168.77.110,6,1556,80,60,0.001000
192.168.77.230,192.168.77.110,6,1557,80,60,0.001000
192.168.77.230,192.168.77.110,6,1558,80,60,0.001000
192.168.77.230,192.168.77.110,6,1559,80,60,0.001000
192.168.77.230,192.168.77.110,6,1560,80,60,0.001000
192.168.77.230,192.168.77.110,6,1561,80,60,0.001000
192.168.77.230,192.168.77.110,6,1562,80,60,0.001000
192.168.77.230,192.168.77.110,6,1563,80,60,0.001000
192.168.77.230,192.168.77.110,6,1564,80,60,0.001000
192.168.77.230,192.168.77.110,6,1565,80,60,0.001000
192.168.77.230,192.168.77.110,6,1566,80,60,0.001000
192.168.77.230,192.168.77.110,6,1567,80,60,0.001000
192.168.77.230,192.168.77.110,6,1568,80,60,0.001000
192.168.77.230,192.168.77.110,6,1569,80,60,0.001000
192.168.77.230,192.168.77.110,6,1570,80,60,0.001000
192.168.77.230,192.168.77.110,6,1571,80,60,0.001000
192.168.77.230,192.168.77.110,6,1572,80,60,0.001000
192.168.77.230,192.168.77.110,6,1573,80,60,0.001000
192.168.77.230,192.168.77.110,6,1574,80,60,0.001000
192.168.77.230,192.168.77.110,6,1575,80,60,0.001000
192.168.77.230,192.168.77.110,6,1576,80,60,0.001000
192.168.77.230,192.168.77.110,6,1577,80,60,0.001000
192.168.77.230,192.168.77.110,6,1578,80,60,0.001000
192.168.77.230,192.168.77.110,6,1579,80,60,0.001000
192.168.77.230,192.168.77.110,6,1580,80,60,0.001000
192.168.77.230,192.168.77.110,6,1581,80,60,0.001000
192.168.77.230,192.168.77.110,6,1582,80,60,0.001000
192.168.77.230,192.168.77.110,6,1583,80,60,0.001000
192.168.77.230,192.168.77.110,6,1584,80,60,0.001000
192.168.77.230,192.168.77.110,6,1585,80,60,0.001000
192.168.77.230,192.168.77.110,6,1586,80,60,0.001000
192.168.77.230,192.168.77.110,6,1587,80,60,0.001000
192.168.77.230,192.168.77.110,6,1588,80,60,0.001000
192.168.77.230,192.168.77.110,6,1589,80,60,0.001000
192.168.77.230,192.168.77.110,6,1590,80,60,0.001000
192.168.77.230,192.168.77.110,6,1591,80,60,0.001000
192.168.77.230,192.168.77.110,6,1592,80,60,0.001000
192.168.77.230,192.168.77.110,6,1593,80,60,0.001000
192.168.77.230,192.168.77.110,6,1594,80,60,0.001000
192.168.77.230,192.168.77.110,6,1595,80,60,0.001000
192.168.77.230,192.168.77.110,6,1596,80,60,0.001000
192.168.77.230,192.168.77.110,6,1597,80,60,0.001000
192.168.77.230,192.168.77.110,6,1598,80,60,0.001000
192.168.77.230,192.168.77.110,6,1599,80,60,0.001000
192.168.77.230,192.168.77.110,6,1600,80,60,0.001000
192.168.77.230,192.168.77.110,6,1601,80,60,0.001000
192.168.77.230,192.168.77.110,6,1602,80,60,0.001000
192.168.77.230,192.168.77.110,6,1603,80,60,0.001000
192.168.77.230,192.168.77.110,6,1604,80,60,0.001000
192.168.77.230,192.168.77.110,6,1605,80,60,0.001000
192.168.77.230,192.168.77.110,6,1606,80,60,0.001000
192.168.77.230,192.168.77.110,6,1607,80,60,0.001000
192.168.77.230,192.168.77.110,6,1608,80,60,0.001000
192.168.77.230,192.168.77.110,6,1609,80,60,0.001000
192.168.77.230,192.168.77.110,6,1610,80,60,0.001000
192.168.77.230,192.168.77.110,6,1611,80,60,0.001000
192.168.77.230,192.168.77.110,6,1612,80,60,0.001000
192.168.77.230,192.168.77.110,6,1613,80,60,0.001000
192.168.77.230,192.168.77.110,6,1614,80,60,0.001000
192.168.77.230,192.168.77.110,6,1615,80,60,0.001000
192.168.77.230,192.168.77.110,6,1616,80,60,0.001000
192.168.77.110,192.168.77.230,6,80,1532,58,0.001000
192.168.77.110,192.168.77.230,6,80,1535,58,0.001000
192.168.77.110,192.168.77.230,6,80,1534,58,0.001000
192.168.77.110,192.168.77.230,6,80,1536,58,0.001000
192.168.77.110,192.168.77.230,6,80,1537,58,0.001000
192.168.77.110,192.168.77.230,6,80,1538,58,0.001000
192.168.77.110,192.168.77.230,6,80,1540,58,0.001000
192.168.77.110,192.168.77.230,6,80,1539,58,0.001000
192.168.77.110,192.168.77.230,6,80,1541,58,0.001000
192.168.77.110,192.168.77.230,6,80,1542,58,0.001000
192.168.77.110,192.168.77.230,6,80,1544,58,0.001000
192.168.77.110,192.168.77.230,6,80,1546,58,0.001000
192.168.77.110,192.168.77.230,6,80,1543,58,0.001000
192.168.77.110,192.168.77.230,6,80,1545,58,0.001000
192.168.77.110,192.168.77.230,6,80,1547,58,0.001000
192.168.77.110,192.168.77.230,6,80,1548,58,0.001000
192.168.77.110,192.168.77.230,6,80,1550,58,0.001000
192.168.77.110,192.168.77.230,6,80,1549,58,0.001000
192.168.77.110,192.168.77.230,6,80,1551,58,0.001000
192.168.77.110,192.168.77.230,6,80,1552,58,0.001000
192.168.100.55,1.1.1.1,17,37039,53,74,0.001000
192.168.100.55,1.1.1.1,17,34126,53,73,0.001000
192.168.100.55,1.1.1.1,17,45607,53,73,0.001000
192.168.100.55,1.1.1.1,17,36937,53,74,0.001000
192.168.77.110,192.168.77.230,6,80,1553,58,0.001000
192.168.77.110,192.168.77.230,6,80,1554,58,0.001000
192.168.77.110,192.168.77.230,6,80,1556,58,0.001000
192.168.77.110,192.168.77.230,6,80,1555,58,0.001000
192.168.77.110,192.168.77.230,6,80,1557,58,0.001000
192.168.77.110,192.168.77.230,6,80,1559,58,0.001000
192.168.77.110,192.168.77.230,6,80,1558,58,0.001000
192.168.77.110,192.168.77.230,6,80,1560,58,0.001000
192.168.77.110,192.168.77.230,6,80,1562,58,0.001000
192.168.77.110,192.168.77.230,6,80,1564,58,0.001000
192.168.77.110,192.168.77.230,6,80,1561,58,0.001000
192.168.77.110,192.168.77.230,6,80,1563,58,0.001000
192.168.77.110,192.168.77.230,6,80,1566,58,0.001000
192.168.77.110,192.168.77.230,6,80,1565,58,0.001000
192.168.77.110,192.168.77.230,6,80,1568,58,0.001000
192.168.77.110,192.168.77.230,6,80,1567,58,0.001000
192.168.77.110,192.168.77.230,6,80,1570,58,0.001000
192.168.77.110,192.168.77.230,6,80,1572,58,0.001000
192.168.77.110,192.168.77.230,6,80,1574,58,0.001000
192.168.77.110,192.168.77.230,6,80,1569,58,0.001000
192.168.77.110,192.168.77.230,6,80,1571,58,0.001000
192.168.77.110,192.168.77.230,6,80,1573,58,0.001000
192.168.77.110,192.168.77.230,6,80,1576,58,0.001000
192.168.77.110,192.168.77.230,6,80,1575,58,0.001000
192.168.77.110,192.168.77.230,6,80,1577,58,0.001000
192.168.77.110,192.168.77.230,6,80,1578,58,0.001000
192.168.77.110,192.168.77.230,6,80,1580,58,0.001000
192.168.77.110,192.168.77.230,6,80,1579,58,0.001000
192.168.77.110,192.168.77.230,6,80,1582,58,0.001000
192.168.77.110,192.168.77.230,6,80,1581,58,0.001000
192.168.77.110,192.168.77.230,6,80,1583,58,0.001000
192.168.77.110,192.168.77.230,6,80,1584,58,0.001000
192.168.77.110,192.168.77.230,6,80,1586,58,0.001000
192.168.77.110,192.168.77.230,6,80,1585,58,0.001000
192.168.77.110,192.168.77.230,6,80,1587,58,0.001000
192.168.77.110,192.168.77.230,6,80,1588,58,0.001000
192.168.77.110,192.168.77.230,6,80,1590,58,0.001000
192.168.77.110,192.168.77.230,6,80,1589,58,0.001000
192.168.77.110,192.168.77.230,6,80,1591,58,0.001000
192.168.77.110,192.168.77.230,6,80,1592,58,0.001000
192.168.77.230,192.168.77.110,6,1617,80,60,0.001000
192.168.77.230,192.168.77.110,6,1618,80,60,0.001000
192.168.77.230,192.168.77.110,6,1619,80,60,0.001000
192.168.77.230,192.168.77.110,6,1620,80,60,0.001000
192.168.77.230,192.168.77.110,6,1621,80,60,0.001000
192.168.77.230,192.168.77.110,6,1622,80,60,0.001000
192.168.77.230,192.168.77.110,6,1623,80,60,0.001000
192.168.77.230,192.168.77.110,6,1624,80,60,0.001000
192.168.77.230,192.168.77.110,6,1625,80,60,0.001000
192.168.77.230,192.168.77.110,6,1626,80,60,0.001000
192.168.77.230,192.168.77.110,6,1627,80,60,0.001000
192.168.77.230,192.168.77.110,6,1628,80,60,0.001000
192.168.77.230,192.168.77.110,6,1629,80,60,0.001000
192.168.77.230,192.168.77.110,6,1630,80,60,0.001000
192.168.77.230,192.168.77.110,6,1631,80,60,0.001000
192.168.77.230,192.168.77.110,6,1632,80,60,0.001000
192.168.77.230,192.168.77.110,6,1633,80,60,0.001000
192.168.77.230,192.168.77.110,6,1634,80,60,0.001000
192.168.77.230,192.168.77.110,6,1635,80,60,0.001000
192.168.77.230,192.168.77.110,6,1636,80,60,0.001000
192.168.77.230,192.168.77.110,6,1637,80,60,0.001000
192.168.77.230,192.168.77.110,6,1638,80,60,0.001000
192.168.77.230,192.168.77.110,6,1639,80,60,0.001000
192.168.77.230,192.168.77.110,6,1640,80,60,0.001000
192.168.77.230,192.168.77.110,6,1641,80,60,0.001000
192.168.77.230,192.168.77.110,6,1642,80,60,0.001000
192.168.77.230,192.168.77.110,6,1643,80,60,0.001000
192.168.77.230,192.168.77.110,6,1644,80,60,0.001000
192.168.77.230,192.168.77.110,6,1645,80,60,0.001000
192.168.77.230,192.168.77.110,6,1646,80,60,0.001000
192.168.77.230,192.168.77.110,6,1647,80,60,0.001000
192.168.77.230,192.168.77.110,6,1648,80,60,0.001000
192.168.77.230,192.168.77.110,6,1649,80,60,0.001000
192.168.77.230,192.168.77.110,6,1650,80,60,0.001000
192.168.77.230,192.168.77.110,6,1651,80,60,0.001000
192.168.77.230,192.168.77.110,6,1652,80,60,0.001000
192.168.77.230,192.168.77.110,6,1653,80,60,0.001000
192.168.77.230,192.168.77.110,6,1654,80,60,0.001000
192.168.77.230,192.168.77.110,6,1655,80,60,0.001000
192.168.77.230,192.168.77.110,6,1656,80,60,0.001000
192.168.77.230,192.168.77.110,6,1657,80,60,0.001000
192.168.77.230,192.168.77.110,6,1658,80,60,0.001000
192.168.77.230,192.168.77.110,6,1659,80,60,0.001000
192.168.77.230,192.168.77.110,6,1660,80,60,0.001000
192.168.77.230,192.168.77.110,6,1661,80,60,0.001000
192.168.77.230,192.168.77.110,6,1662,80,60,0.001000
192.168.77.230,192.168.77.110,6,1663,80,60,0.001000
192.168.77.230,192.168.77.110,6,1664,80,60,0.001000
192.168.77.230,192.168.77.110,6,1665,80,60,0.001000
192.168.77.230,192.168.77.110,6,1666,80,60,0.001000
192.168.77.230,192.168.77.110,6,1667,80,60,0.001000
192.168.77.230,192.168.77.110,6,1668,80,60,0.001000
192.168.77.230,192.168.77.110,6,1669,80,60,0.001000
192.168.77.230,192.168.77.110,6,1670,80,60,0.001000
192.168.77.230,192.168.77.110,6,1671,80,60,0.001000
192.168.77.230,192.168.77.110,6,1672,80,60,0.001000
192.168.77.230,192.168.77.110,6,1673,80,60,0.001000
192.168.77.230,192.168.77.110,6,1674,80,60,0.001000
192.168.77.230,192.168.77.110,6,1675,80,60,0.001000
192.168.77.230,192.168.77.110,6,1676,80,60,0.001000
192.168.77.230,192.168.77.110,6,1677,80,60,0.001000
192.168.77.230,192.168.77.110,6,1678,80,60,0.001000
192.168.77.230,192.168.77.110,6,1679,80,60,0.001000
192.168.77.230,192.168.77.110,6,1680,80,60,0.001000
192.168.77.110,192.168.77.230,6,80,1594,58,0.001000
192.168.77.110,192.168.77.230,6,80,1593,58,0.001000
192.168.77.110,192.168.77.230,6,80,1595,58,0.001000
192.168.77.110,192.168.77.230,6,80,1596,58,0.001000
192.168.77.110,192.168.77.230,6,80,1598,58,0.001000
192.168.77.110,192.168.77.230,6,80,1600,58,0.001000
192.168.77.110,192.168.77.230,6,80,1597,58,0.001000
192.168.77.110,192.168.77.230,6,80,1599,58,0.001000
192.168.77.110,192.168.77.230,6,80,1602,58,0.001000
192.168.77.110,192.168.77.230,6,80,1604,58,0.001000
192.168.77.110,192.168.77.230,6,80,1601,58,0.001000
192.168.77.110,192.168.77.230,6,80,1606,58,0.001000
192.168.77.110,192.168.77.230,6,80,1603,58,0.001000
192.168.77.110,192.168.77.230,6,80,1608,58,0.001000
192.168.77.110,192.168.77.230,6,80,1605,58,0.001000
192.168.77.110,192.168.77.230,6,80,1607,58,0.001000
192.168.77.110,192.168.77.230,6,80,1610,58,0.001000
192.168.77.110,192.168.77.230,6,80,1612,58,0.001000
192.168.77.110,192.168.77.230,6,80,1614,58,0.001000
192.168.77.110,192.168.77.230,6,80,1616,58,0.001000
192.168.77.110,192.168.77.230,6,80,1609,58,0.001000
192.168.77.110,192.168.77.230,6,80,1611,58,0.001000
192.168.77.110,192.168.77.230,6,80,1613,58,0.001000
192.168.77.110,192.168.77.230,6,80,1615,58,0.001000
192.168.77.110,192.168.77.230,6,80,1617,58,0.001000
192.168.77.110,192.168.77.230,6,80,1618,58,0.001000
192.168.77.110,192.168.77.230,6,80,1620,58,0.001000
192.168.77.110,192.168.77.230,6,80,1619,58,0.001000
192.168.77.110,192.168.77.230,6,80,1622,58,0.001000
192.168.77.110,192.168.77.230,6,80,1621,58,0.001000
192.168.77.110,192.168.77.230,6,80,1624,58,0.001000
192.168.77.110,192.168.77.230,6,80,1623,58,0.001000
192.168.77.110,192.168.77.230,6,80,1626,58,0.001000
192.168.77.110,192.168.77.230,6,80,1628,58,0.001000
192.168.77.110,192.168.77.230,6,80,1625,58,0.001000
192.168.77.110,192.168.77.230,6,80,1630,58,0.001000
192.168.77.110,192.168.77.230,6,80,1627,58,0.001000
192.168.77.110,192.168.77.230,6,80,1632,58,0.001000
192.168.77.110,192.168.77.230,6,80,1629,58,0.001000
192.168.77.110,192.168.77.230,6,80,1631,58,0.001000
192.168.77.110,192.168.77.230,6,80,1633,58,0.001000
192.168.77.110,192.168.77.230,6,80,1634,58,0.001000
192.168.77.110,192.168.77.230,6,80,1636,58,0.001000
192.168.77.110,192.168.77.230,6,80,1635,58,0.001000
192.168.77.110,192.168.77.230,6,80,1638,58,0.001000
192.168.77.110,192.168.77.230,6,80,1637,58,0.001000
192.168.77.110,192.168.77.230,6,80,1640,58,0.001000
